Company,City_Mpg,Fuel_Type,Highway_Mpg,Classification,Model Year,Year,Price
Ford,9,,12,Automatic transmission,2011 Ford E-150 Van,2011,2915001
Ford,10,,12,Automatic transmission,2011 Ford E-150 Van,2011,2992253
Ford,9,,12,Automatic transmission,2011 Ford E-150 Van,2011,1348287
Ford,13,Gasoline,17,Automatic transmission,2011 Ford E-150 Van,2011,586707
Ford,9,,12,Automatic transmission,2011 Ford E-150 Van,2011,1266407
Subaru,18,Gasoline,25,Manual transmission,2010 Subaru Impreza WRX Sedan,2010,2436516
Subaru,18,Gasoline,25,Manual transmission,2010 Subaru Impreza WRX Sedan,2010,1512876
Nissan,13,Gasoline,18,Automatic transmission,2011 Nissan Titan,2011,902931
Nissan,12,Gasoline,17,Automatic transmission,2011 Nissan Titan,2011,2492376
Nissan,13,Gasoline,18,Automatic transmission,2011 Nissan Titan,2011,524171
Nissan,12,Gasoline,17,Automatic transmission,2011 Nissan Titan,2011,1887372
Nissan,12,Gasoline,17,Automatic transmission,2011 Nissan Titan,2011,2496986
Nissan,13,Gasoline,18,Automatic transmission,2011 Nissan Titan,2011,2491774
Nissan,12,Gasoline,17,Automatic transmission,2011 Nissan Titan,2011,1572443
Nissan,13,Gasoline,18,Automatic transmission,2011 Nissan Titan,2011,1617743
Nissan,13,Gasoline,18,Automatic transmission,2011 Nissan Titan,2011,2606705
Nissan,12,Gasoline,17,Automatic transmission,2011 Nissan Titan,2011,1811724
Nissan,12,Gasoline,17,Automatic transmission,2011 Nissan Titan,2011,2484512
Nissan,12,Gasoline,17,Automatic transmission,2011 Nissan Titan,2011,1977728
Nissan,13,Gasoline,18,Automatic transmission,2011 Nissan Titan,2011,2809511
Nissan,12,Gasoline,17,Automatic transmission,2011 Nissan Titan,2011,2118712
Nissan,13,Gasoline,18,Automatic transmission,2011 Nissan Titan,2011,569750
Nissan,12,Gasoline,17,Automatic transmission,2011 Nissan Titan,2011,1683905
Dodge,15,Gasoline,20,Automatic transmission,2010 Dodge Dakota,2010,2438175
Dodge,14,Gasoline,18,Automatic transmission,2010 Dodge Dakota,2010,1292418
Dodge,15,Gasoline,20,Automatic transmission,2010 Dodge Dakota,2010,544089
Dodge,14,Gasoline,19,Automatic transmission,2010 Dodge Dakota,2010,996476
Dodge,14,Gasoline,18,Automatic transmission,2010 Dodge Dakota,2010,1661393
Dodge,14,Gasoline,14,Automatic transmission,2010 Dodge Dakota,2010,710308
Dodge,15,Gasoline,20,Automatic transmission,2010 Dodge Dakota,2010,1668668
Dodge,14,Gasoline,19,Automatic transmission,2010 Dodge Dakota,2010,2623238
Dodge,14,Gasoline,18,Automatic transmission,2010 Dodge Dakota,2010,575940
Dodge,9,,12,Automatic transmission,2010 Dodge Dakota,2010,2680796
Dodge,15,Gasoline,20,Automatic transmission,2010 Dodge Dakota,2010,2913528
Dodge,14,Gasoline,19,Automatic transmission,2010 Dodge Dakota,2010,2865416
Dodge,14,Gasoline,18,Automatic transmission,2010 Dodge Dakota,2010,2423526
Dodge,14,Gasoline,19,Automatic transmission,2010 Dodge Dakota,2010,1159472
Subaru,19,Gasoline,25,Manual transmission,2011 Subaru Impreza WRX Hatchback,2011,2640420
Subaru,19,Gasoline,25,Manual transmission,2011 Subaru Impreza WRX Hatchback,2011,1028623
Subaru,18,Gasoline,25,Manual transmission,2010 Subaru Impreza WRX Hatchback,2010,2515720
Subaru,18,Gasoline,25,Manual transmission,2010 Subaru Impreza WRX Hatchback,2010,2761148
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1097070
Chevrolet,14,Gasoline,19,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1145010
Chevrolet,10,,14,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1560767
Chevrolet,13,Gasoline,18,Automatic transmission,2011 Chevrolet Silverado 1500,2011,917850
Chevrolet,11,,16,Automatic transmission,2011 Chevrolet Silverado 1500,2011,2306122
Chevrolet,11,,16,Automatic transmission,2011 Chevrolet Silverado 1500,2011,2129418
Chevrolet,9,,13,Automatic transmission,2011 Chevrolet Silverado 1500,2011,2585177
Chevrolet,13,Gasoline,18,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1049417
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1164954
Chevrolet,13,Gasoline,18,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1369991
Chevrolet,10,,13,Automatic transmission,2011 Chevrolet Silverado 1500,2011,2196585
Chevrolet,12,Gasoline,18,Automatic transmission,2011 Chevrolet Silverado 1500,2011,2342943
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1514393
Chevrolet,9,,13,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1703614
Subaru,18,Gasoline,25,Automatic transmission,2011 Subaru Legacy,2011,1810080
Subaru,18,Gasoline,25,Automatic transmission,2011 Subaru Legacy,2011,2808595
Chevrolet,10,,14,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1985589
Chevrolet,11,,16,Automatic transmission,2011 Chevrolet Silverado 1500,2011,595078
Chevrolet,14,Gasoline,19,Automatic transmission,2011 Chevrolet Silverado 1500,2011,2939186
Chevrolet,10,,14,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1090182
Chevrolet,9,,13,Automatic transmission,2011 Chevrolet Silverado 1500,2011,862302
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Silverado 1500,2011,2117090
Chevrolet,9,,13,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1666261
Chevrolet,10,,13,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1510245
Chevrolet,11,,16,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1525262
Chevrolet,10,,13,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1643658
Chevrolet,10,,13,Automatic transmission,2011 Chevrolet Silverado 1500,2011,2381150
Chevrolet,9,,13,Automatic transmission,2011 Chevrolet Silverado 1500,2011,2621276
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Silverado 1500,2011,2227147
Chevrolet,12,Gasoline,18,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1323758
Chevrolet,11,,16,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1958722
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Silverado 1500,2011,2266714
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1265858
Chevrolet,11,,16,Automatic transmission,2011 Chevrolet Silverado 1500,2011,699096
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Silverado 1500,2011,2149527
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Silverado 1500,2011,1904135
Nissan,13,Gasoline,18,Automatic transmission,2011 Nissan Titan,2011,2689795
Nissan,9,,13,Automatic transmission,2011 Nissan Titan,2011,1966711
Nissan,9,,13,Automatic transmission,2011 Nissan Titan,2011,2201932
Nissan,13,Gasoline,18,Automatic transmission,2011 Nissan Titan,2011,1365254
Nissan,12,Gasoline,17,Automatic transmission,2011 Nissan Titan,2011,2641745
Nissan,13,Gasoline,18,Automatic transmission,2011 Nissan Titan,2011,1960833
Nissan,13,Gasoline,18,Automatic transmission,2011 Nissan Titan,2011,1167165
Nissan,12,Gasoline,17,Automatic transmission,2011 Nissan Titan,2011,1609653
Nissan,12,Gasoline,17,Automatic transmission,2011 Nissan Titan,2011,526363
Nissan,12,Gasoline,17,Automatic transmission,2011 Nissan Titan,2011,1487293
Nissan,13,Gasoline,18,Automatic transmission,2011 Nissan Titan,2011,2812839
Nissan,12,Gasoline,17,Automatic transmission,2011 Nissan Titan,2011,1681644
Chevrolet,14,Gasoline,19,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2415960
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Silverado 1500,2010,951559
Chevrolet,10,,14,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2216952
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1647216
Chevrolet,14,Gasoline,18,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2777530
Chevrolet,13,Gasoline,18,Automatic transmission,2010 Chevrolet Silverado 1500,2010,919569
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1817533
Chevrolet,10,,13,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1074264
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2445868
Chevrolet,15,Gasoline,20,Automatic transmission,2010 Chevrolet Silverado 1500,2010,759623
Chevrolet,14,Gasoline,19,Automatic transmission,2010 Chevrolet Silverado 1500,2010,626021
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1599167
Chevrolet,14,Gasoline,19,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1746154
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Silverado 1500,2010,923893
Chevrolet,14,Gasoline,18,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1588054
Chevrolet,10,,13,Automatic transmission,2010 Chevrolet Silverado 1500,2010,864248
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Silverado 1500,2010,710191
Chevrolet,10,,13,Automatic transmission,2010 Chevrolet Silverado 1500,2010,549722
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Silverado 1500,2010,816130
Ford,13,Gasoline,17,Automatic transmission,2012 Ford E-250 Van,2012,2793366
Ford,12,Gasoline,16,Automatic transmission,2012 Ford E-250 Van,2012,1102773
Ford,13,Gasoline,17,Automatic transmission,2012 Ford E-250 Van,2012,2543676
Ford,12,Gasoline,16,Automatic transmission,2012 Ford E-250 Van,2012,1148403
Ford,9,,12,Automatic transmission,2012 Ford E-250 Van,2012,943639
Ford,12,Gasoline,16,Automatic transmission,2012 Ford E-250 Van,2012,1688737
Ford,9,,12,Automatic transmission,2012 Ford E-250 Van,2012,1845189
Ford,12,Gasoline,16,Automatic transmission,2012 Ford E-250 Van,2012,775327
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2984090
Chevrolet,14,Gasoline,19,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1005285
Chevrolet,14,Gasoline,19,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2007541
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1261717
Chevrolet,13,Gasoline,19,Automatic transmission,2010 Chevrolet Silverado 1500,2010,749310
Chevrolet,15,Gasoline,22,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1385957
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Silverado 1500,2010,962059
Chevrolet,13,Gasoline,19,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1707101
Chevrolet,10,,13,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2924595
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1396627
Chevrolet,10,,13,Automatic transmission,2010 Chevrolet Silverado 1500,2010,546179
Chevrolet,10,,13,Automatic transmission,2010 Chevrolet Silverado 1500,2010,514429
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1411093
Chevrolet,12,Gasoline,19,Automatic transmission,2010 Chevrolet Silverado 1500,2010,941906
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2512390
Chevrolet,12,Gasoline,19,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1984340
Ford,13,Gasoline,17,Automatic transmission,2011 Ford E-250 Van,2011,973134
Ford,9,,12,Automatic transmission,2011 Ford E-250 Van,2011,1626411
Ford,13,Gasoline,17,Automatic transmission,2011 Ford E-250 Van,2011,913834
Ford,9,,12,Automatic transmission,2011 Ford E-250 Van,2011,1592275
Ford,13,Gasoline,17,Automatic transmission,2011 Ford E-250 Van,2011,1386708
Ford,9,,12,Automatic transmission,2011 Ford E-250 Van,2011,1338681
Ford,10,,12,Automatic transmission,2011 Ford E-250 Van,2011,2084008
Ford,9,,12,Automatic transmission,2011 Ford E-250 Van,2011,884903
Chevrolet,10,,14,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2911699
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2487484
Chevrolet,14,Gasoline,19,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1175772
Chevrolet,14,Gasoline,19,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2832334
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2794295
Chevrolet,13,Gasoline,19,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2626784
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2724342
Chevrolet,13,Gasoline,19,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1065243
Chevrolet,10,,13,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1679371
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2192646
Chevrolet,13,Gasoline,18,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1268848
Chevrolet,10,,13,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2344952
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Silverado 1500,2010,829281
Chevrolet,9,,13,Automatic transmission,2010 Chevrolet Silverado 1500,2010,954594
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1735272
Chevrolet,12,Gasoline,19,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1623008
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Silverado 1500,2010,766599
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1713565
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Silverado 1500,2010,1850490
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Silverado 1500,2010,724133
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2487764
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Silverado 1500,2010,2124231
Ford,12,Gasoline,16,Automatic transmission,2012 Ford E-350 Super Duty Van,2012,1850444
Ford,10,Gasoline,14,Automatic transmission,2012 Ford E-350 Super Duty Van,2012,2355250
Ford,9,,12,Automatic transmission,2012 Ford E-350 Super Duty Van,2012,2817344
Ford,10,Gasoline,14,Automatic transmission,2012 Ford E-350 Super Duty Van,2012,2815276
Ford,12,Gasoline,16,Automatic transmission,2012 Ford E-350 Super Duty Van,2012,1728682
Ford,10,Gasoline,14,Automatic transmission,2012 Ford E-350 Super Duty Van,2012,1705040
Ford,12,Gasoline,16,Automatic transmission,2012 Ford E-350 Super Duty Van,2012,1858124
Ford,10,Gasoline,14,Automatic transmission,2012 Ford E-350 Super Duty Van,2012,1283099
Ford,12,Gasoline,15,Automatic transmission,2011 Ford E-350 Super Duty Van,2011,1401044
Ford,10,Gasoline,14,Automatic transmission,2011 Ford E-350 Super Duty Van,2011,891162
Ford,9,,12,Automatic transmission,2011 Ford E-350 Super Duty Van,2011,2151369
Ford,10,Gasoline,14,Automatic transmission,2011 Ford E-350 Super Duty Van,2011,1966491
Ford,9,,12,Automatic transmission,2011 Ford E-350 Super Duty Van,2011,1835301
Ford,10,Gasoline,14,Automatic transmission,2011 Ford E-350 Super Duty Van,2011,2397209
Ford,9,,12,Automatic transmission,2011 Ford E-350 Super Duty Van,2011,2961574
Ford,10,Gasoline,14,Automatic transmission,2011 Ford E-350 Super Duty Van,2011,2094776
Nissan,13,Gasoline,18,Automatic transmission,2010 Nissan Titan,2010,1464967
Nissan,13,Gasoline,18,Automatic transmission,2010 Nissan Titan,2010,1501577
Nissan,12,Gasoline,17,Automatic transmission,2010 Nissan Titan,2010,1774401
Nissan,12,Gasoline,17,Automatic transmission,2010 Nissan Titan,2010,2802096
Nissan,13,Gasoline,18,Automatic transmission,2010 Nissan Titan,2010,1034852
Nissan,9,,13,Automatic transmission,2010 Nissan Titan,2010,2463319
Nissan,12,Gasoline,17,Automatic transmission,2010 Nissan Titan,2010,1555626
Nissan,9,,12,Automatic transmission,2010 Nissan Titan,2010,1841615
Nissan,12,Gasoline,17,Automatic transmission,2010 Nissan Titan,2010,2667205
Nissan,12,Gasoline,17,Automatic transmission,2010 Nissan Titan,2010,991948
Nissan,13,Gasoline,18,Automatic transmission,2010 Nissan Titan,2010,1367695
Nissan,9,,13,Automatic transmission,2010 Nissan Titan,2010,1259813
Nissan,12,Gasoline,17,Automatic transmission,2010 Nissan Titan,2010,1731060
Nissan,12,Gasoline,17,Automatic transmission,2010 Nissan Titan,2010,2766289
Nissan,13,Gasoline,18,Automatic transmission,2010 Nissan Titan,2010,1146613
Nissan,13,Gasoline,18,Automatic transmission,2010 Nissan Titan,2010,1006350
Nissan,13,Gasoline,18,Automatic transmission,2010 Nissan Titan,2010,1108779
Nissan,9,,13,Automatic transmission,2010 Nissan Titan,2010,2337251
Nissan,12,Gasoline,17,Automatic transmission,2010 Nissan Titan,2010,1486077
Nissan,9,,12,Automatic transmission,2010 Nissan Titan,2010,886893
Nissan,12,Gasoline,17,Automatic transmission,2010 Nissan Titan,2010,1621122
Nissan,9,,12,Automatic transmission,2010 Nissan Titan,2010,2924880
Nissan,12,Gasoline,17,Automatic transmission,2010 Nissan Titan,2010,2923036
Nissan,12,Gasoline,17,Automatic transmission,2010 Nissan Titan,2010,767393
Nissan,9,,12,Automatic transmission,2010 Nissan Titan,2010,2356081
Nissan,9,,13,Automatic transmission,2010 Nissan Titan,2010,905365
Nissan,12,Gasoline,17,Automatic transmission,2010 Nissan Titan,2010,2892092
Nissan,12,Gasoline,17,Automatic transmission,2010 Nissan Titan,2010,726298
Subaru,18,Gasoline,25,Manual transmission,2010 Subaru Legacy,2010,1828490
Subaru,18,Gasoline,25,Automatic transmission,2010 Subaru Legacy,2010,2639927
Subaru,18,Gasoline,25,Automatic transmission,2010 Subaru Legacy,2010,2204203
Subaru,18,Gasoline,25,Automatic transmission,2011 Subaru Outback,2011,2652348
Subaru,18,Gasoline,25,Automatic transmission,2011 Subaru Outback,2011,1886536
Subaru,18,Gasoline,25,Automatic transmission,2010 Subaru Outback,2010,2249112
Subaru,18,Gasoline,25,Automatic transmission,2010 Subaru Outback,2010,2571064
Nissan,13,Gasoline,18,Automatic transmission,2012 Nissan Titan,2012,1747493
Nissan,12,Gasoline,17,Automatic transmission,2012 Nissan Titan,2012,2990538
Nissan,13,Gasoline,18,Automatic transmission,2012 Nissan Titan,2012,2378323
Nissan,12,Gasoline,17,Automatic transmission,2012 Nissan Titan,2012,1765419
Nissan,12,Gasoline,17,Automatic transmission,2012 Nissan Titan,2012,1141536
Nissan,13,Gasoline,18,Automatic transmission,2012 Nissan Titan,2012,1763743
Nissan,12,Gasoline,17,Automatic transmission,2012 Nissan Titan,2012,2338497
Nissan,13,Gasoline,18,Automatic transmission,2012 Nissan Titan,2012,2298098
Nissan,13,Gasoline,18,Automatic transmission,2012 Nissan Titan,2012,1501649
Nissan,12,Gasoline,17,Automatic transmission,2012 Nissan Titan,2012,2203832
Nissan,12,Gasoline,17,Automatic transmission,2012 Nissan Titan,2012,2837679
Nissan,12,Gasoline,17,Automatic transmission,2012 Nissan Titan,2012,2999611
Nissan,13,Gasoline,18,Automatic transmission,2012 Nissan Titan,2012,2902697
Nissan,12,Gasoline,17,Automatic transmission,2012 Nissan Titan,2012,626658
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,1039558
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,1403455
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,522669
Dodge,9,,13,Automatic transmission,2011 Dodge Ram 1500,2011,1226633
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,2760991
Dodge,8,,12,Automatic transmission,2011 Dodge Ram 1500,2011,674221
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,1880231
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,1421993
Dodge,13,Gasoline,18,Automatic transmission,2011 Dodge Ram 1500,2011,1045005
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,2666729
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,691226
Dodge,14,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,2853781
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,2872668
Dodge,9,,13,Automatic transmission,2011 Dodge Ram 1500,2011,2238212
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,1619408
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,1646613
Dodge,13,Gasoline,18,Automatic transmission,2011 Dodge Ram 1500,2011,1899793
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,2331528
Dodge,13,Gasoline,18,Automatic transmission,2011 Dodge Ram 1500,2011,1139445
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,976903
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,2299126
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,1841352
Dodge,9,,13,Automatic transmission,2011 Dodge Ram 1500,2011,2994872
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,1328639
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,794852
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,2194651
Dodge,13,Gasoline,18,Automatic transmission,2011 Dodge Ram 1500,2011,2242016
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,2105276
Dodge,13,Gasoline,18,Automatic transmission,2011 Dodge Ram 1500,2011,1050978
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2643622
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,2265655
Ford,11,,15,Automatic transmission,2011 Ford F-150,2011,2994234
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,717195
Ford,11,,15,Automatic transmission,2011 Ford F-150,2011,1295974
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,1339669
Ford,14,Gasoline,19,Automatic transmission,2011 Ford F-150,2011,2028954
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,990418
Ford,14,Gasoline,19,Automatic transmission,2011 Ford F-150,2011,1365937
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2034713
Ford,14,Gasoline,19,Automatic transmission,2011 Ford F-150,2011,1731988
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2560173
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1318586
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,768778
Ford,14,Gasoline,19,Automatic transmission,2011 Ford F-150,2011,2855258
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,732414
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2108277
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,2295402
Ford,14,Gasoline,19,Automatic transmission,2011 Ford F-150,2011,1873737
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1768285
Ford,11,,15,Automatic transmission,2011 Ford F-150,2011,2744870
Ford,10,,14,Automatic transmission,2011 Ford F-150,2011,2765999
Ford,10,,14,Automatic transmission,2011 Ford F-150,2011,517498
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1593547
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2067855
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,2285084
Ford,13,Gasoline,18,Automatic transmission,2011 Ford F-150,2011,2983250
Ford,10,,14,Automatic transmission,2011 Ford F-150,2011,2793753
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2862183
Ford,12,Gasoline,16,Automatic transmission,2011 Ford F-150,2011,2019678
Ford,11,,15,Automatic transmission,2011 Ford F-150,2011,771321
Ford,11,,15,Automatic transmission,2011 Ford F-150,2011,2686672
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,1637619
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1162491
Ford,11,,15,Automatic transmission,2011 Ford F-150,2011,2807966
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,2334167
Ford,13,Gasoline,18,Automatic transmission,2011 Ford F-150,2011,2384013
Ford,10,,14,Automatic transmission,2011 Ford F-150,2011,882762
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2225779
Ford,12,Gasoline,16,Automatic transmission,2011 Ford F-150,2011,1022532
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2556817
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,625585
Ford,14,Gasoline,19,Automatic transmission,2011 Ford F-150,2011,759177
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1335250
Ford,12,,17,Automatic transmission,2011 Ford F-150,2011,1282023
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1657768
Ford,16,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1861164
Ford,10,,14,Automatic transmission,2011 Ford F-150,2011,2828001
Ford,12,,17,Automatic transmission,2011 Ford F-150,2011,2707082
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1263649
Ford,16,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1225143
Ford,10,,14,Automatic transmission,2011 Ford F-150,2011,1882793
Ford,12,Gasoline,16,Automatic transmission,2011 Ford F-150,2011,1034100
Ford,12,Gasoline,16,Automatic transmission,2011 Ford F-150,2011,1853244
Ford,17,Gasoline,23,Automatic transmission,2011 Ford F-150,2011,2067655
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1956867
Ford,16,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2109959
Ford,10,,14,Automatic transmission,2011 Ford F-150,2011,1501487
Ford,17,Gasoline,23,Automatic transmission,2011 Ford F-150,2011,1526926
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2246358
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,1489059
Ford,16,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2540675
Ford,10,,14,Automatic transmission,2011 Ford F-150,2011,2086906
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2559056
Ford,12,,17,Automatic transmission,2011 Ford F-150,2011,1075857
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1733258
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,1195593
Ford,16,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1995413
Ford,14,Gasoline,19,Automatic transmission,2011 Ford F-150,2011,2652573
Ford,12,,17,Automatic transmission,2011 Ford F-150,2011,728829
Ford,11,,15,Automatic transmission,2011 Ford F-150,2011,1727479
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1531244
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,927519
Ford,16,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1667549
Ford,10,,14,Automatic transmission,2011 Ford F-150,2011,2231648
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2950704
